latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
48.18145,37.12616,330.72,0.55,0.43,2023-08-07,0950,N,VIIRS,n,2,299.12,2.5,D,0
48.19613,37.07874,330.92,0.56,0.43,2023-08-07,0950,N,VIIRS,l,2,303.55,4.98,D,0
48.06504,36.47433,331.65,0.39,0.44,2023-08-07,0950,N,VIIRS,n,2,299.31,1.91,D,0
48.06889,36.47223,342.03,0.39,0.44,2023-08-07,0950,N,VIIRS,n,2,299.48,4.09,D,0
48.43907,38.13362,337.89,0.5,0.41,2023-08-07,0950,N,VIIRS,n,2,301.76,6.03,D,0
47.32818,33.33327,332.62,0.55,0.51,2023-08-07,0950,N,VIIRS,n,2,300.61,4.84,D,0
47.68863,34.7427,367,0.47,0.48,2023-08-07,0950,N,VIIRS,h,2,304.99,16.62,D,0
47.68716,34.7367,346.48,0.47,0.48,2023-08-07,0950,N,VIIRS,n,2,303.76,5.82,D,0
47.68568,34.73065,338.48,0.47,0.48,2023-08-07,0950,N,VIIRS,n,2,303.72,5.82,D,0
47.33264,33.33071,342.22,0.55,0.51,2023-08-07,0950,N,VIIRS,n,2,299.81,6.98,D,0
47.41387,33.62558,343.03,0.54,0.51,2023-08-07,0950,N,VIIRS,n,2,301.69,21.76,D,0
47.38751,33.52301,336.24,0.54,0.51,2023-08-07,0950,N,VIIRS,n,2,297.94,3.9,D,0
48.25323,36.94575,335.31,0.56,0.43,2023-08-07,0950,N,VIIRS,n,2,302.33,6.59,D,0
47.45263,33.61073,333.48,0.54,0.5,2023-08-07,0950,N,VIIRS,n,2,299.49,5.19,D,0
47.45086,33.60394,334.07,0.54,0.51,2023-08-07,0950,N,VIIRS,n,2,298.5,2.33,D,0
48.41687,37.54113,347.95,0.53,0.42,2023-08-07,0950,N,VIIRS,n,2,303.91,6.75,D,0
48.42059,37.53937,348.46,0.53,0.42,2023-08-07,0950,N,VIIRS,n,2,303.9,6.75,D,0
48.4228,37.53064,350.32,0.53,0.42,2023-08-07,0950,N,VIIRS,n,2,306.58,13.31,D,0
48.42798,37.53569,330.86,0.53,0.42,2023-08-07,0950,N,VIIRS,l,2,303.42,13.31,D,0
48.4265,37.5288,338.84,0.53,0.42,2023-08-07,0950,N,VIIRS,n,2,305.25,13.31,D,0
48.42502,37.5219,339.95,0.53,0.42,2023-08-07,0950,N,VIIRS,n,2,305.92,14.35,D,0
48.43316,37.54076,340.01,0.53,0.42,2023-08-07,0950,N,VIIRS,n,2,304.54,6.06,D,0
48.36346,37.08402,337.05,0.55,0.43,2023-08-07,0950,N,VIIRS,n,2,302.18,4.62,D,0
48.37101,37.08033,344.28,0.55,0.43,2023-08-07,0950,N,VIIRS,n,2,301.57,9.32,D,0
48.4702,37.52272,339.44,0.53,0.42,2023-08-07,0950,N,VIIRS,n,2,302.09,4.11,D,0
48.36298,37.08398,337.31,0.55,0.43,2023-08-07,0950,N,VIIRS,n,2,302.52,6.27,D,0
48.37053,37.08031,344.4,0.55,0.43,2023-08-07,0950,N,VIIRS,n,2,302.28,7.11,D,0
48.47165,37.52152,345.36,0.53,0.42,2023-08-07,0950,N,VIIRS,n,2,302.72,4.59,D,0
48.22355,36.35435,335.62,0.39,0.44,2023-08-07,0950,N,VIIRS,n,2,298.46,3.35,D,0
47.3252,32.58059,335.44,0.6,0.53,2023-08-07,0950,N,VIIRS,n,2,299,8.73,D,0
47.32317,32.57306,346.78,0.6,0.53,2023-08-07,0950,N,VIIRS,n,2,302.55,8.73,D,0
46.94593,31.21493,332.51,0.35,0.57,2023-08-07,0950,N,VIIRS,n,2,296.41,2.81,D,0
48.33227,36.64399,332.92,0.57,0.43,2023-08-07,0950,N,VIIRS,n,2,298.45,5.7,D,0
47.35603,32.67543,331.52,0.59,0.53,2023-08-07,0950,N,VIIRS,n,2,298.99,3.08,D,0
47.32981,32.57793,341.12,0.6,0.53,2023-08-07,0950,N,VIIRS,n,2,298.58,12.8,D,0
47.32779,32.57039,354.42,0.6,0.53,2023-08-07,0950,N,VIIRS,n,2,301.42,12.8,D,0
46.95577,31.20903,331.3,0.35,0.57,2023-08-07,0950,N,VIIRS,n,2,296.83,1.72,D,0
48.58634,37.75274,332.15,0.51,0.41,2023-08-07,0950,N,VIIRS,l,2,303.07,4.29,D,0
48.32101,36.53662,335.94,0.39,0.44,2023-08-07,0950,N,VIIRS,n,2,300.35,2.39,D,0
47.3442,32.55215,367,0.6,0.53,2023-08-07,0950,N,VIIRS,h,2,303.43,24.18,D,0
48.32759,36.52771,337.92,0.39,0.44,2023-08-07,0950,N,VIIRS,n,2,299.82,5.39,D,0
48.39309,36.80269,343.34,0.56,0.43,2023-08-07,0950,N,VIIRS,n,2,302.3,14.04,D,0
48.39145,36.79526,334.11,0.56,0.43,2023-08-07,0950,N,VIIRS,n,2,303.29,14.04,D,0
48.33144,36.52579,339.71,0.39,0.44,2023-08-07,0950,N,VIIRS,n,2,299.97,3.97,D,0
48.39853,36.80815,350.65,0.56,0.43,2023-08-07,0950,N,VIIRS,n,2,305.48,42.23,D,0
48.40232,36.80619,348.35,0.56,0.43,2023-08-07,0950,N,VIIRS,n,2,302.38,16.46,D,0
48.0981,35.43215,330.21,0.43,0.46,2023-08-07,0950,N,VIIRS,l,2,302.37,2.05,D,0
48.3187,36.33461,331.33,0.39,0.44,2023-08-07,0950,N,VIIRS,n,2,299.06,4.01,D,0
48.31808,36.33353,335.17,0.39,0.44,2023-08-07,0950,N,VIIRS,n,2,299.08,5.22,D,0
46.73349,30.29868,334.43,0.39,0.59,2023-08-07,0950,N,VIIRS,n,2,297.84,6.06,D,0
48.64294,37.66551,334.64,0.52,0.41,2023-08-07,0950,N,VIIRS,n,2,300.85,3.58,D,0
48.21684,35.72722,333.96,0.42,0.45,2023-08-07,0950,N,VIIRS,n,2,298.09,3.29,D,0
47.43871,32.63821,338,0.59,0.53,2023-08-07,0950,N,VIIRS,n,2,299.9,7.5,D,0
48.45218,36.71714,344.37,0.57,0.43,2023-08-07,0950,N,VIIRS,n,2,297.97,8.75,D,0
47.79031,33.92316,340.71,0.51,0.49,2023-08-07,0950,N,VIIRS,n,2,304.54,7.25,D,0
47.78865,33.91667,340.99,0.51,0.49,2023-08-07,0950,N,VIIRS,n,2,305.2,4.53,D,0
47.78701,33.91019,331.73,0.51,0.49,2023-08-07,0950,N,VIIRS,n,2,302.31,4.53,D,0
47.79298,33.9143,367,0.51,0.49,2023-08-07,0950,N,VIIRS,h,2,308.29,30.2,D,0
47.79462,33.92078,356.15,0.51,0.49,2023-08-07,0950,N,VIIRS,n,2,309.27,22.04,D,0
47.8006,33.92492,367,0.51,0.49,2023-08-07,0950,N,VIIRS,h,2,308.24,22.04,D,0
47.79894,33.91838,357.65,0.51,0.49,2023-08-07,0950,N,VIIRS,n,2,304.75,22.04,D,0
47.80657,33.92906,341.88,0.51,0.49,2023-08-07,0950,N,VIIRS,n,2,301.28,22.93,D,0
47.80491,33.92252,336.51,0.51,0.49,2023-08-07,0950,N,VIIRS,n,2,301.04,23.41,D,0
47.37777,32.11485,330.77,0.62,0.54,2023-08-07,0950,N,VIIRS,n,2,299.27,8.16,D,0
48.87495,38.41643,343.7,0.48,0.4,2023-08-07,0950,N,VIIRS,n,2,304.75,4.61,D,0
48.87368,38.41017,335.51,0.48,0.4,2023-08-07,0950,N,VIIRS,n,2,303.7,4.61,D,0
48.87853,38.41479,335.63,0.48,0.4,2023-08-07,0950,N,VIIRS,n,2,302.92,6.45,D,0
48.87725,38.40849,350.36,0.48,0.4,2023-08-07,0950,N,VIIRS,n,2,304.6,6.45,D,0
48.87597,38.40218,332.31,0.48,0.4,2023-08-07,0950,N,VIIRS,n,2,302.02,2.69,D,0
48.8768,38.41438,346.03,0.48,0.4,2023-08-07,0950,N,VIIRS,n,2,305.62,13.2,D,0
48.8755,38.40812,351.3,0.48,0.4,2023-08-07,0950,N,VIIRS,n,2,306.6,11.65,D,0
48.30787,35.67097,356.28,0.42,0.45,2023-08-07,0950,N,VIIRS,n,2,302.13,25.95,D,0
47.271,31.65112,332.57,0.33,0.55,2023-08-07,0950,N,VIIRS,n,2,296.6,2.9,D,0
48.01578,34.36736,350.57,0.48,0.48,2023-08-07,0950,N,VIIRS,n,2,300.98,6.74,D,0
47.88266,33.81851,331.2,0.51,0.49,2023-08-07,0950,N,VIIRS,n,2,299.14,3.49,D,0
48.01764,34.31694,356.88,0.48,0.48,2023-08-07,0950,N,VIIRS,n,2,300.16,7.18,D,0
48.52691,36.43348,341.08,0.39,0.44,2023-08-07,0950,N,VIIRS,n,2,298.95,4.11,D,0
48.03756,34.24213,367,0.49,0.48,2023-08-07,0950,N,VIIRS,h,2,301.4,11.76,D,0
48.03603,34.2359,340.74,0.49,0.48,2023-08-07,0950,N,VIIRS,n,2,299.19,6.44,D,0
48.04177,34.23969,341.1,0.49,0.48,2023-08-07,0950,N,VIIRS,n,2,300.3,11.76,D,0
48.04024,34.23346,340.73,0.49,0.48,2023-08-07,0950,N,VIIRS,n,2,299.52,6.44,D,0
48.04751,34.24345,332,0.49,0.48,2023-08-07,0950,N,VIIRS,l,2,302.07,8.21,D,0
48.04598,34.23724,346.46,0.49,0.48,2023-08-07,0950,N,VIIRS,n,2,302.88,8.21,D,0
48.03929,34.23932,350.5,0.49,0.48,2023-08-07,0950,N,VIIRS,n,2,304.43,25.41,D,0
48.04506,34.24305,334.53,0.49,0.48,2023-08-07,0950,N,VIIRS,n,2,300.15,4.28,D,0
48.0435,34.23687,344.9,0.49,0.48,2023-08-07,0950,N,VIIRS,n,2,301.96,11.06,D,0
48.04927,34.24063,341.99,0.49,0.48,2023-08-07,0950,N,VIIRS,n,2,303.85,4.28,D,0
48.96257,38.19588,338.43,0.49,0.4,2023-08-07,0950,N,VIIRS,n,2,305.99,6.06,D,0
48.45306,35.88595,330.22,0.41,0.45,2023-08-07,0950,N,VIIRS,l,2,300.38,3.75,D,0
48.99128,38.06779,330.67,0.49,0.41,2023-08-07,0950,N,VIIRS,n,2,300.37,2.84,D,0
49.0093,38.05933,340.55,0.49,0.41,2023-08-07,0950,N,VIIRS,n,2,304.29,9.47,D,0
48.21237,34.4366,330.22,0.47,0.48,2023-08-07,0950,N,VIIRS,n,2,301.88,3.29,D,0
49.19663,38.35226,344,0.48,0.4,2023-08-07,0950,N,VIIRS,n,2,303.79,5.58,D,0
49.19496,38.35285,343.28,0.48,0.4,2023-08-07,0950,N,VIIRS,n,2,303.99,6.36,D,0
47.51948,30.92885,350.9,0.35,0.57,2023-08-07,0950,N,VIIRS,n,2,295.26,4.59,D,0
49.83745,40.88983,339.19,0.41,0.37,2023-08-07,0950,N,VIIRS,n,2,305.87,5.58,D,0
49.33982,37.9417,333.5,0.49,0.4,2023-08-07,0950,N,VIIRS,n,2,302.51,3.45,D,0
49.34343,37.94006,336.26,0.49,0.4,2023-08-07,0950,N,VIIRS,n,2,303.91,3.45,D,0
49.34164,37.9469,333.23,0.49,0.4,2023-08-07,0950,N,VIIRS,l,2,305.61,3.74,D,0
49.34026,37.9403,333.09,0.49,0.4,2023-08-07,0950,N,VIIRS,n,2,302.45,3.74,D,0
49.34388,37.93866,333.95,0.49,0.4,2023-08-07,0950,N,VIIRS,n,2,302.21,3.74,D,0
47.49461,30.50914,332.7,0.36,0.58,2023-08-07,0950,N,VIIRS,n,2,296.16,4.29,D,0
50.74918,45.45294,336.05,0.4,0.37,2023-08-07,0950,N,VIIRS,n,2,309.52,2.37,D,2
49.70524,38.97888,340.13,0.45,0.39,2023-08-07,0950,N,VIIRS,l,2,311.77,6.72,D,0
47.36372,29.43812,367,0.41,0.6,2023-08-07,0950,N,VIIRS,h,2,292.86,8.32,D,0
47.36523,29.44311,351.78,0.41,0.6,2023-08-07,0950,N,VIIRS,n,2,290.57,8.32,D,0
48.91983,35.22248,334.99,0.42,0.45,2023-08-07,0950,N,VIIRS,n,2,294.23,5.79,D,0
47.75007,30.69032,352.92,0.35,0.57,2023-08-07,0950,N,VIIRS,n,2,293.27,7.15,D,0
50.54701,42.91648,352.8,0.38,0.36,2023-08-07,0951,N,VIIRS,n,2,307.87,7.83,D,0
50.54785,42.92183,341.69,0.38,0.36,2023-08-07,0951,N,VIIRS,n,2,305.99,7.83,D,0
49.71153,37.65451,349.69,0.49,0.41,2023-08-07,0951,N,VIIRS,n,2,307.67,11.38,D,0
49.72199,37.68593,343.15,0.49,0.4,2023-08-07,0951,N,VIIRS,n,2,305.2,10.66,D,0
49.77961,37.69249,335.69,0.49,0.4,2023-08-07,0951,N,VIIRS,n,2,304.33,4.09,D,0
49.77686,37.67928,334.12,0.49,0.4,2023-08-07,0951,N,VIIRS,n,2,304.87,3.8,D,0
49.80605,37.68655,336.88,0.49,0.4,2023-08-07,0951,N,VIIRS,n,2,310.39,4.13,D,0
49.86218,37.76765,344.22,0.49,0.4,2023-08-07,0951,N,VIIRS,n,2,307.3,9.04,D,0
50.64498,41.99201,337.48,0.39,0.36,2023-08-07,0951,N,VIIRS,n,2,305.64,3.34,D,0
49.86022,37.76753,333.64,0.49,0.4,2023-08-07,0951,N,VIIRS,n,2,305.29,3.18,D,0
49.86379,37.76577,340.26,0.49,0.4,2023-08-07,0951,N,VIIRS,n,2,304.68,5.65,D,0
49.69236,36.73619,331.21,0.53,0.42,2023-08-07,0951,N,VIIRS,n,2,296.28,5.48,D,0
50.69232,41.36705,333.5,0.39,0.36,2023-08-07,0951,N,VIIRS,l,2,305,2.93,D,0
50.69653,41.37115,333.96,0.39,0.36,2023-08-07,0951,N,VIIRS,l,2,306.3,2.93,D,0
50.6956,41.36568,342.68,0.39,0.36,2023-08-07,0951,N,VIIRS,n,2,308.43,2.93,D,0
48.62785,31.6576,351.89,0.6,0.53,2023-08-07,0951,N,VIIRS,n,2,296.44,12.58,D,0
48.62613,31.66096,339.68,0.6,0.53,2023-08-07,0951,N,VIIRS,n,2,294.4,6.55,D,0
48.62406,31.65347,327.83,0.6,0.53,2023-08-07,0951,N,VIIRS,n,2,294.74,3.2,D,0
51.22834,43.39573,340.72,0.38,0.36,2023-08-07,0951,N,VIIRS,n,2,309.5,4.98,D,0
51.23406,43.38781,334.08,0.38,0.36,2023-08-07,0951,N,VIIRS,l,2,308.95,2.78,D,0
51.23325,43.38236,334.82,0.38,0.36,2023-08-07,0951,N,VIIRS,l,2,308.82,2.78,D,0
51.20291,42.42574,335.69,0.38,0.36,2023-08-07,0951,N,VIIRS,n,2,305.87,2.59,D,0
50.26194,37.05212,330.43,0.5,0.41,2023-08-07,0951,N,VIIRS,l,2,305.03,5.65,D,0
50.32188,36.09104,334.18,0.54,0.42,2023-08-07,0951,N,VIIRS,n,2,302.28,5.66,D,0
52.15553,44.52494,332.26,0.4,0.37,2023-08-07,0951,N,VIIRS,l,2,304.94,2.62,D,0
52.15476,44.51919,345.92,0.4,0.37,2023-08-07,0951,N,VIIRS,n,2,306.05,4.85,D,0
52.69817,44.46753,334.01,0.4,0.37,2023-08-07,0951,N,VIIRS,n,2,303.87,2.36,D,0
52.53714,39.63223,344.54,0.4,0.37,2023-08-07,0951,N,VIIRS,n,2,307.31,8.04,D,2
52.54578,39.64066,337.06,0.4,0.37,2023-08-07,0951,N,VIIRS,n,2,305.86,4.88,D,2
52.55589,39.61698,338.59,0.4,0.37,2023-08-07,0951,N,VIIRS,n,2,308.5,5.8,D,2
52.55527,39.6153,337.64,0.4,0.37,2023-08-07,0951,N,VIIRS,l,2,308.36,4.94,D,2
52.55564,39.57736,338.09,0.4,0.37,2023-08-07,0951,N,VIIRS,l,2,308.68,6.98,D,2
52.55894,39.57576,340.17,0.4,0.37,2023-08-07,0951,N,VIIRS,n,2,307.28,6.98,D,2
52.77546,38.33673,331.21,0.42,0.38,2023-08-07,0951,N,VIIRS,l,2,303.75,2.72,D,0
53.05202,38.52342,339.35,0.42,0.37,2023-08-07,0951,N,VIIRS,n,2,304.72,5.16,D,0
53.0509,38.51738,336.32,0.42,0.37,2023-08-07,0951,N,VIIRS,n,2,305.84,5.16,D,0
53.88995,43.67601,340.07,0.4,0.37,2023-08-07,0951,N,VIIRS,n,2,299.23,6.89,D,0
53.36864,38.01459,335.96,0.42,0.38,2023-08-07,0951,N,VIIRS,n,2,304.52,13.99,D,0
53.00818,35.85003,346.91,0.49,0.4,2023-08-07,0952,N,VIIRS,n,2,303.09,12.28,D,0
53.0067,35.84299,346.46,0.49,0.4,2023-08-07,0952,N,VIIRS,n,2,302.93,12.28,D,0
53.26633,36.982,337.24,0.45,0.39,2023-08-07,0952,N,VIIRS,n,2,302.63,4.99,D,0
54.44358,41.65611,336.01,0.38,0.36,2023-08-07,0952,N,VIIRS,l,2,306.52,5.49,D,0
54.44507,41.64301,336.08,0.38,0.36,2023-08-07,0952,N,VIIRS,n,2,304.09,6.86,D,0
54.4492,41.64738,332.17,0.38,0.36,2023-08-07,0952,N,VIIRS,l,2,303.81,2.55,D,0
54.33617,39.7462,333.24,0.39,0.36,2023-08-07,0952,N,VIIRS,n,2,299.87,2.64,D,0
53.4423,34.41999,332.72,0.53,0.42,2023-08-07,0952,N,VIIRS,n,2,301.62,5.47,D,2
54.16637,37.72008,336.35,0.42,0.38,2023-08-07,0952,N,VIIRS,n,2,305.07,13.11,D,2
54.13473,37.55201,332.51,0.42,0.38,2023-08-07,0952,N,VIIRS,l,2,303.65,2.51,D,2
54.1697,37.71825,337.3,0.42,0.38,2023-08-07,0952,N,VIIRS,n,2,306.77,13.11,D,2
54.57714,39.88503,333.32,0.39,0.36,2023-08-07,0952,N,VIIRS,n,2,301.15,2.16,D,0
55.47482,43.65754,338.13,0.41,0.37,2023-08-07,0952,N,VIIRS,n,2,297.47,4.4,D,0
54.56472,33.16916,336.8,0.54,0.42,2023-08-07,0952,N,VIIRS,n,2,299.7,9.32,D,0
54.5629,33.1612,329.73,0.54,0.42,2023-08-07,0952,N,VIIRS,n,2,299.52,9.32,D,0
55.62486,37.8191,328.47,0.4,0.37,2023-08-07,0952,N,VIIRS,l,2,301.44,2.02,D,0
55.49614,36.73557,330.74,0.42,0.38,2023-08-07,0952,N,VIIRS,n,2,298.95,2.75,D,0
55.08152,33.93124,328.08,0.5,0.41,2023-08-07,0952,N,VIIRS,n,2,298.16,1.69,D,0
55.69206,35.02168,328.68,0.46,0.39,2023-08-07,0952,N,VIIRS,l,2,300.06,7.86,D,0
55.69548,35.01947,331.66,0.46,0.39,2023-08-07,0952,N,VIIRS,n,2,298.62,7.86,D,0
55.47674,33.63362,326.92,0.5,0.41,2023-08-07,0952,N,VIIRS,n,2,297.57,1.74,D,0
56.6908,39.09094,327.19,0.39,0.36,2023-08-07,0952,N,VIIRS,l,2,301.18,1.88,D,0
55.10315,30.43672,334.94,0.43,0.46,2023-08-07,0952,N,VIIRS,n,2,298.19,3.69,D,0
55.53203,28.5211,328.43,0.49,0.48,2023-08-07,0953,N,VIIRS,n,2,295.9,2.99,D,0
56.54713,27.22611,331.67,0.5,0.49,2023-08-07,0953,N,VIIRS,n,2,298.16,2.39,D,0
59.12978,37.78853,342.84,0.38,0.36,2023-08-07,0953,N,VIIRS,n,2,305.3,6.91,D,2
59.13874,37.81044,330.8,0.38,0.36,2023-08-07,0953,N,VIIRS,l,2,303.72,1.9,D,2
58.61417,31.23487,333.61,0.49,0.41,2023-08-07,0953,N,VIIRS,n,2,303.06,5.27,D,0
60.66763,28.85162,334.58,0.51,0.41,2023-08-07,0954,N,VIIRS,n,2,298.75,4.85,D,0
36.73831,36.64136,335.02,0.5,0.66,2023-08-07,1128,N,VIIRS,l,2,307.82,3.24,D,0
36.83583,37.50756,344.84,0.56,0.69,2023-08-07,1128,N,VIIRS,n,2,307.17,10.09,D,0
36.84227,37.5073,339.56,0.56,0.69,2023-08-07,1128,N,VIIRS,l,2,309.65,10.42,D,0
37.46716,40.21283,341.58,0.79,0.78,2023-08-07,1128,N,VIIRS,n,2,309.31,8.59,D,0
37.46707,40.2035,341.76,0.79,0.78,2023-08-07,1128,N,VIIRS,n,2,308.92,8.59,D,0
37.4745,40.21211,347.23,0.79,0.78,2023-08-07,1128,N,VIIRS,n,2,306.65,8.59,D,0
37.4674,40.21449,334.2,0.79,0.78,2023-08-07,1128,N,VIIRS,l,2,307.78,9.42,D,0
37.46736,40.20498,349.95,0.79,0.78,2023-08-07,1128,N,VIIRS,n,2,310.17,16.42,D,0
37.47475,40.21371,344.21,0.79,0.78,2023-08-07,1128,N,VIIRS,n,2,306.04,9.42,D,0
37.56158,39.48429,343.89,0.72,0.76,2023-08-07,1128,N,VIIRS,n,2,305.08,8.34,D,0
37.5687,39.48434,335.65,0.72,0.76,2023-08-07,1128,N,VIIRS,n,2,302.72,8.34,D,0
37.56474,39.48273,346.68,0.72,0.76,2023-08-07,1128,N,VIIRS,n,2,304.19,7.9,D,0
38.0371,23.78438,344.16,0.39,0.36,2023-08-07,1128,N,VIIRS,n,2,312.35,2.29,D,0
38.92714,32.03582,367,0.59,0.53,2023-08-07,1128,N,VIIRS,h,2,310.4,22.9,D,0
38.92417,32.03603,355.94,0.59,0.53,2023-08-07,1128,N,VIIRS,n,2,306.18,8.74,D,0
38.92905,32.03556,344.22,0.59,0.53,2023-08-07,1128,N,VIIRS,n,2,310.31,8.74,D,0
38.65837,27.5358,338.9,0.52,0.41,2023-08-07,1128,N,VIIRS,n,2,307.97,4.72,D,0
38.31879,23.62832,341.03,0.39,0.36,2023-08-07,1128,N,VIIRS,l,2,315.78,3.99,D,0
39.50638,34.87545,367,0.42,0.61,2023-08-07,1128,N,VIIRS,h,2,314.99,7.38,D,0
39.5121,34.87486,346.41,0.42,0.61,2023-08-07,1128,N,VIIRS,n,2,314.6,7.38,D,0
39.50716,34.87387,367,0.42,0.61,2023-08-07,1128,N,VIIRS,h,2,316.55,7.25,D,0
39.51287,34.87323,340.48,0.42,0.61,2023-08-07,1128,N,VIIRS,n,2,315.38,7.25,D,0
36.9906,15.17513,336.19,0.45,0.47,2023-08-07,1128,N,VIIRS,n,2,308.57,1.37,D,0
36.9959,15.17857,343.87,0.45,0.47,2023-08-07,1128,N,VIIRS,n,2,309.22,8.6,D,0
37.04862,15.10027,367,0.46,0.47,2023-08-07,1129,N,VIIRS,h,2,312.45,7.53,D,0
37.04967,15.10498,346.94,0.46,0.47,2023-08-07,1129,N,VIIRS,n,2,311.02,7.53,D,0
36.92173,14.54068,346.55,0.49,0.49,2023-08-07,1129,N,VIIRS,n,2,303.96,5.69,D,0
37.05279,15.09858,344.08,0.46,0.47,2023-08-07,1129,N,VIIRS,n,2,313.28,7.53,D,0
37.05175,15.09391,349.5,0.46,0.47,2023-08-07,1129,N,VIIRS,n,2,312.39,6.67,D,0
37.31424,15.03251,334.46,0.45,0.47,2023-08-07,1129,N,VIIRS,l,2,307.81,4.58,D,0
37.14881,14.12622,354.76,0.51,0.49,2023-08-07,1129,N,VIIRS,n,2,316.07,31.85,D,0
37.14753,14.12058,338.45,0.51,0.49,2023-08-07,1129,N,VIIRS,l,2,310.28,9.67,D,0
37.14969,14.12959,338.89,0.51,0.49,2023-08-07,1129,N,VIIRS,n,2,308.19,13.94,D,0
37.14835,14.12386,356.05,0.51,0.49,2023-08-07,1129,N,VIIRS,n,2,316.64,27.91,D,0
37.15417,14.12823,344.57,0.51,0.49,2023-08-07,1129,N,VIIRS,n,2,309.74,13.94,D,0
37.15287,14.1226,349.75,0.51,0.49,2023-08-07,1129,N,VIIRS,n,2,314.18,27.91,D,0
37.18919,13.92544,335.03,0.52,0.5,2023-08-07,1129,N,VIIRS,l,2,306.98,2.1,D,0
37.40295,14.7065,347,0.47,0.48,2023-08-07,1129,N,VIIRS,n,2,316.54,4.35,D,0
37.4094,14.71458,346.83,0.47,0.48,2023-08-07,1129,N,VIIRS,l,2,316.94,41.47,D,0
37.29548,14.19653,336.75,0.5,0.49,2023-08-07,1129,N,VIIRS,l,2,310.33,5.41,D,0
37.29414,14.19076,341.9,0.5,0.49,2023-08-07,1129,N,VIIRS,n,2,311.4,3.12,D,0
37.39116,14.3664,342.94,0.49,0.49,2023-08-07,1129,N,VIIRS,n,2,309.51,5.44,D,0
36.58305,10.50674,331.7,0.41,0.6,2023-08-07,1129,N,VIIRS,l,2,302.34,1.73,D,0
40.45543,33.28752,341.75,0.35,0.57,2023-08-07,1129,N,VIIRS,n,2,310.81,2.73,D,0
40.32975,27.00984,339.99,0.51,0.41,2023-08-07,1129,N,VIIRS,n,2,301.2,36.28,D,0
40.33355,27.00913,336.97,0.51,0.41,2023-08-07,1129,N,VIIRS,n,2,305.27,36.28,D,0
38.93053,17.05733,337.62,0.51,0.41,2023-08-07,1129,N,VIIRS,n,2,309.38,5.14,D,0
38.87042,16.59807,334.58,0.54,0.42,2023-08-07,1129,N,VIIRS,n,2,304.55,8.02,D,0
38.86921,16.59207,332.62,0.54,0.42,2023-08-07,1129,N,VIIRS,n,2,302.69,3.95,D,0
38.97024,16.82466,339.42,0.52,0.42,2023-08-07,1129,N,VIIRS,l,2,310.57,7.74,D,0
38.974,16.82352,343.99,0.52,0.42,2023-08-07,1129,N,VIIRS,n,2,308.57,7.74,D,0
41.24068,36.46592,334.76,0.52,0.67,2023-08-07,1129,N,VIIRS,n,2,298.76,4.83,D,2
39.88293,18.29401,342.35,0.44,0.39,2023-08-07,1129,N,VIIRS,n,2,312.04,3.22,D,0
39.88277,18.2968,340,0.44,0.39,2023-08-07,1129,N,VIIRS,l,2,311.44,2.26,D,0
40.57158,22.18702,335.94,0.39,0.36,2023-08-07,1129,N,VIIRS,n,2,305.09,1.91,D,0
41.36353,28.22318,332.74,0.4,0.44,2023-08-07,1129,N,VIIRS,n,2,297.07,2.77,D,0
40.10435,18.16851,336.65,0.45,0.39,2023-08-07,1129,N,VIIRS,n,2,308.64,4.64,D,0
40.37423,17.79314,340.46,0.45,0.39,2023-08-07,1129,N,VIIRS,l,2,313.96,5.38,D,0
40.45619,18.15201,337.69,0.44,0.38,2023-08-07,1129,N,VIIRS,l,2,312.6,3.62,D,0
40.50965,17.84833,344.77,0.45,0.39,2023-08-07,1129,N,VIIRS,n,2,314.03,6.06,D,0
40.50979,17.80941,337.9,0.45,0.39,2023-08-07,1129,N,VIIRS,n,2,310.35,3.4,D,0
40.50363,17.22065,339.59,0.47,0.4,2023-08-07,1129,N,VIIRS,n,2,309.07,6.12,D,3
40.50256,17.21515,338,0.47,0.4,2023-08-07,1129,N,VIIRS,n,2,310.39,6.04,D,3
41.85108,26.05354,337.57,0.49,0.4,2023-08-07,1129,N,VIIRS,n,2,310.23,3.27,D,0
41.44458,21.94188,339.67,0.39,0.36,2023-08-07,1129,N,VIIRS,n,2,310.02,3.93,D,2
41.44391,21.93731,335.32,0.39,0.36,2023-08-07,1129,N,VIIRS,l,2,307.43,2.19,D,2
40.65351,16.9963,332.21,0.48,0.4,2023-08-07,1129,N,VIIRS,l,2,303.53,1.38,D,0
39.18197,9.56802,367,0.39,0.59,2023-08-07,1129,N,VIIRS,h,2,307.38,11.72,D,0
39.18077,9.5636,355.73,0.39,0.59,2023-08-07,1129,N,VIIRS,n,2,310.6,11.72,D,0
40.89743,16.12309,335.88,0.52,0.41,2023-08-07,1129,N,VIIRS,l,2,306.83,3.41,D,0
40.90057,16.12657,336.22,0.52,0.41,2023-08-07,1130,N,VIIRS,n,2,305.77,5.66,D,0
41.10553,16.78042,335.06,0.48,0.4,2023-08-07,1130,N,VIIRS,n,2,304.31,2.11,D,0
42.49342,25.45214,338.98,0.47,0.4,2023-08-07,1130,N,VIIRS,l,2,309.22,52.15,D,0
42.49276,25.44629,295.25,0.47,0.4,2023-08-07,1130,N,VIIRS,l,2,303.59,52.15,D,0
